,rental_id,addr_unit,building_id,bedrooms,bathrooms,size_sqft,created_at,addr_street,addr_city,addr_zip,addr_lat,addr_lon,bin,bbl,floor_count,year_built,min_to_subway,has_doorman,has_elevator,has_fireplace,has_dishwasher,is_furnished,has_gym,allows_pets,has_washer_dryer,has_garage,has_roofdeck,has_concierge,has_pool,has_garden,has_childrens_playroom,rent,no_fee,description,neighborhood,borough,unit,floornumber,line,sentiment_score,scores
236,7174414,#2D,247171,4,1.0,1350.0,2018-05-14 12:01:00,836 EASTERN PARKWAY,Brooklyn,11213,40.66886906,-73.94070515,3033072.0,3012720025,4.0,1908.0,0.75,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3499,1,"Renovated Large 4 bedroom 1.5 bathroom apartment for rent on Eastern Pkwy in Prime Crown Heights!

This apartment is great for sharing. You will have 4 well sized bedrooms and nice common space. 

Steps to the 2,3,5 trains. 

Just a short walk to Starbucks, cafes, bars, Franklin Ave, Grand Army Plaza, Botanical Gardens, Prospect Park and so much more!

Unit feature: 
- No broker fee
- Gym
- Central Air 
- Exposed brick
- Video intercom
- Hardwood floors
- Laundry in building 
- Stainless steel appliances including a dishwasher and microwave

This is a great unit which we are excited to show you!

Call, text or email us to schedule a viewing.",Crown Heights,Brooklyn,2D,2.0,D,0.5,0.5
237,7269691,#3D,366676,3,2.0,950.0,2018-06-13 15:02:52,211 NASSAU AVENUE,Brooklyn,11222,40.72584395,-73.94420098,3066503.0,3026550038,3.0,1931.0,3.9667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3800,1,"BlueSky Management NY is pleased to present this,

Stunning NO FEE apartment in Greenpoint

A brand new 3 Bedroom 2 Bath home with classic condo finishes.

This recently renovated apartment has:
great modern layout, new hardwood floors, a washer/dryer, stainless steel kitchen appliances, a large living room w/ Bluetooth speakers. No detail was over looked when designing this new apartment. 

This great home is conveniently located right in front of Monsignor McGolrick Park, just short walk to coffee shops and bars, and Nassau Avenue subway station.

Please Call or Text Moshe to schedule a showing and for open house times",Greenpoint,Brooklyn,3D,3.0,D,0.5,0.5
238,7281130,#4B,383146,2,1.0,800.0,2018-06-17 11:04:17,103 MESEROLE STREET,Brooklyn,11206,40.70806682,-73.94564419,3397833.0,3030427502,4.0,2006.0,4.6333,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2900,1,"Beautiful, spacious, bright and ultra-quiet split-level 1.5 bedroom ""loft"" available for rent by owner July 1. Manhattan views. Great location near the J/M/Z/L/G trains. Surrounded by everything East Williamsburg has to offer: cafes, bars, restaurants, bookstores, etc.

Dramatic two-floor windows of this top-floor apartment overlook Manhattan (see the Empire State Building change colors from your bedroom.) Have your breakfast on the covered balcony in the morning and relax on the private roof deck in the evening.

-800 sq. ft. with high ceilings 
-Unfurnished 
-Hardwood floors throughout 
-Private balcony and terrace 
-A/C 
-Bathroom with deep soaking tub 
-Stainless steel appliances inc. dishwasher 
-Expanded sleeping loft fits a king size bed 
-Wired for a projector (turn your bedroom into a screening room) 
-Ample storage and shelving 
-Elfa shelves in closets 
-Washing machine 
-Roller shades 
-Small friendly building

We love this apartment. We are the owners and it has been our home for the last 5 years. We are looking for a reliable and considerate tenant who will love it as much as we do.

First and last month plus one month deposit required to move in.",Williamsburg,Brooklyn,4B,4.0,B,0.5,0.5
239,7343302,#10R,34351,2,2.0,989.0,2018-07-08 11:01:30,400 WEST 37 STREET,New York,10018,40.75519943,-73.99549866,1087624.0,1007340037,13.0,2002.0,3.9833,1,1,0,1,0,1,1,0,0,0,1,0,0,0,4620,1,"NO BROKER FEES. Within walking distance of Madison Square Garden, Macy's, and Times Square, Hudson Crossing apartments is central to all of Midtown West. In your neighborhood, enjoy imported food stores, restaurants, cafes, shopping, and upscale dining. Features for persons with disabilities required by the FHA will be available in dwelling units at Hudson Crossing.",Midtown West,Manhattan,10R,10.0,R,0.30000001192092896,0.30000001192092896
240,7139215,#1003,69784,1,2.0,970.0,2018-05-02 16:10:25,250 EAST 53 STREET,New York,10022,40.75680161,-73.96759796,1087747.0,1013267501,32.0,2006.0,1.6,1,1,0,1,0,1,1,1,1,0,1,0,1,1,5500,1,"LEASE SIGNED AND NO MORE SHOWING. 

No fee. Brokers CYOF. Available July 15th, 2018. Minimum Lease term 12 months. longer terms are welcome too. There is a Washer/Dryer in the apartment. The home is unfurnished. No Pets. No smokers please. 

This sun-drenched large 1 bedroom 2 full bathrooms home is approximately 970 SF. The gracious and spacious layout has floor to ceiling windows and partial east facing city views. There are mahogany hardwood floors throughout the apartment. 

The Gourmet kitchen has custom satin finish walnut cabinets, features a Viking stove and oven, Sub Zero Refrigerator, Sub Zero wine cooler, Bosch dishwasher, W/D, and Miele Washer and Dryer- all are state of the art appliances. The master bathroom is designed with a Kohler tea-for-two soaking tub, walnut stone flooring and granite counter tops. 

A modern classic in the East 50's, The Veneto Condo by Related Companies embodies Italian sophistication and style and offers outstanding amenities. This full service building offers 24hr Concierge and Doorman services, an indoor Resident Entertainment Lounge with kitchen, a landscaped outdoor Terrace Garden with gas grill, Children's Playroom, windowed Equinox gym fitness center and the garage inside the building with a private door from garage into the lobby. 

Conveniently located with access to major subway lines E,M,6 at Lexington Avenue - 53rd Street; N,Q,R,4,5,6 at Lexington Avenue-59th Street.",Midtown East,Manhattan,1003,10.0,03,0.20000000298023224,0.20000000298023224
241,7191931,#6D,330745,1,1.0,700.0,2018-05-18 18:15:20,376 FRANKLIN AVENUE,Brooklyn,11238,40.6859323,-73.95692641,3401722.0,3019730043,6.0,2014.0,4.1333,0,0,0,1,0,1,1,0,1,1,0,0,0,0,2775,1,"Brand New Spacious 1 Bedroom 1 Bath With High End Condo Finishes Featuring Floor To Ceiling Windows, XL Open Kitchens with Breakfast Bar, Stainless Steel Appliances. Marble Bathroom high-end fixtures. Beautiful Hardwood Floors, exposed brick, Walk in closet and Additional Storage space.

Brooklyn's newest modern residence features an array of amenities including Elevator, Fitness Center, Furnished Roof Deck, On-site Parking, Bike Storage, Laundry Room and Private Storage Unit.
This boutique community located at the intersection of Bedstuy and Clinton Hill next to numerous subway lines including Atlantic Terminal, G,S and C trains.
Few Steps from some of Brooklyn's most desired shops and eateries including Dough, Michelin rated Do or Dine, Daily Press and much more.





AG Group | Specialize No Broker Fee Rentals & Relocation Assistance | Flexible Showing Times |
Available 24/7 Text/Email/Call",Bedford-Stuyvesant,Brooklyn,6D,6.0,D,0.6000000238418579,0.6000000238418579
242,7415512,#2,1483597,3,1.0,1100.0,2018-07-27 12:09:02,21-19 AMORY COURT,Ridgewood,11385,40.71239504,-73.91015017,4080222.0,4033620039,3.0,1965.0,10.5333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2199,0,"RARE FIND 3 Br Box in Prime Ridgewood!
*Only half a block to the Metropolitan Ave w/ tons of shops, stores & Q54 Bus
*Half a block to the Grover Cleveland Playground
*15 min to the Dekalb L train 

~ 3 HUGE separate Bedrooms
(2  Bedrooms are KING size, 3rd Br is QUEEN size,)
~ All Bedrooms have windows & closets
~ Beautiful Kitchen w/ brand new  island
~ Dining Area
~ Living Room 
~ Hardwood Floors
~ Freshly painted
~ Brand new windows
~ Heat, hot water and gas included
~ Your pets are welcome too!

This apartment is a MUST SEE!
For your private showing please call Agata",Ridgewood,Queens,2,2.0,,0.20000000298023224,0.20000000298023224
243,7340569,,1726918,4,2.0,2576.0,2018-07-06 17:49:11,57-23 225 STREET,Oakland Gardens,11364,40.75247051,-73.75358604,4161543.0,4075240015,2.0,1965.0,49.9833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,"Courtesy, Charm, Convenience!",Bayside,Queens,,,,0.699999988079071,0.699999988079071
244,7389361,#1,1279456,3,2.0,1300.0,2018-07-21 07:35:43,25-61 46 STREET,Astoria,11103,40.76409892,-73.90788197,4013502.0,4007300119,3.0,1970.0,9.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,"gorgeous newly renovated three bedroom with two full baths

brand new and very spacious

all high end finishes

stainless steel appliances

chef's kitchen with mosaic tile backsplash

beautiful dark hardwood flooring

two marble and tile full baths

parking spot available",Astoria,Queens,1,1.0,,0.4000000059604645,0.4000000059604645
245,7155322,#4P,968281,0,1.0,501.0,2018-05-07 17:37:39,455 MAIN STREET,New York,10044,40.7594986,-73.95220184,1087189.0,1013737501,16.0,2004.0,4.8,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2400,1,"Just Listed! Rarely available Alcove Studio with magnificent river, skyline and garden views. The apartment features custom-designed wood cabinetry, granite countertops, washer & dryer, premium stainless steel fixtures, Whirlpool appliances, new  Fisher Paykel refrigerator, garbage disposal & large walk-in closet. Beautiful bathroom features Botticino Fiorito marble,  pedestal sink, bath tub and Kohler and Moen fixtures. BUILDING INFORMATION: Full-Time Doorman, Concierge, Children's Play Room, State of the Art Fitness Center, Roof Sun Deck & Residence Rooftop Lounge, Bicycle Room & Live-in Resident Manager. Minutes from the F-train, Ferry and the Tram. This residence is broker owned.",Roosevelt Island,Manhattan,4P,4.0,P,0.4000000059604645,0.4000000059604645
246,7306492,#2,353155,3,1.0,1450.0,2018-06-25 19:08:10,302 BEDFORD AVENUE,Brooklyn,11249,40.71416119,-73.96175627,3319530.0,3023920031,3.0,1915.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4495,1,"NO BROKERS FEES > OPEN HOUSE BY APPT ONLY
SHOWING ALL UNITS IN BUILDING !!! ( unit is currently being repainted ) 

XXL LOFT with 3 queen size bedrooms, super large living room with skylight and plenty of storage space, closets and racks.
All bedrooms have windows. 
Large eat-in kitchen with new stainless-steel appliances and plenty of cabinet storage. Skylight in Kitchen and Windows!!!",Williamsburg,Brooklyn,2,2.0,,0.20000000298023224,0.20000000298023224
247,7186999,#2,280375,4,2.0,1250.0,2018-05-17 15:06:59,264 SARATOGA AVENUE,Brooklyn,11233,40.67691013,-73.91673782,3042424.0,3015610036,3.0,1901.0,3.4833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2995,1,"NO BROKERS FEES> OPEN HOUSE BY APPT ONLY
Brand new building by A/C Train, 30-min to city!

This is a 4 bedroom/ 2 bath 1200 Sqf Unit

- King and XL Queen Bedrooms! 
- Massive Living Room with Kitchen Island
- Huge Closets in Bedrooms!
- 2 full bathrooms!
- High Ceilings!
- Washer/Dryer in Unit!
- Common Closets!
- Hardwood Floors!
- Stainless Steel Appliances!

Small pets ok. Guarantors Welcome!",Bedford-Stuyvesant,Brooklyn,2,2.0,,0.20000000298023224,0.20000000298023224
248,7220605,#2C,1489855,2,1.0,0.0,2018-05-30 15:55:38,508 SENECA AVENUE,Ridgewood,11385,40.70507895,-73.91202109999999,4082057.0,4034360034,4.0,1989.0,3.6167,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2300,1,"Beautiful, modern, big 2br 1ba now for rent in Ridgewood! 


FEATURES
- 2 queen size bedoroms
- fully tiled bathroom
- central ac
- hardwood floors
- dishwasher
- private balcony!

BUILDING AMENITIES
- laundry in building
- gym
- bike storage
- private parking
- roof deck

One year lease, guarantors welcome!

CALL JAN FOR NO FEE SHOWINGS!!",Ridgewood,Queens,2C,2.0,C,0.5,0.5
249,7257988,#C,341965,1,1.0,580.0,2018-06-09 22:01:51,188 SOUTH 8 STREET,Brooklyn,11211,40.70900925,-73.96169069,3059627.0,3021390013,5.0,1910.0,1.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2700,1,"Renovated and new Central AC !!!!
Beautiful one bedroom with built in office  in one of the most coveted hidden gems in Williamsburg, Brooklyn! This unit is part of a private carriage house in the rear of the complex and is bathed in tranquility by a gorgeous shared Zen garden that forms the interior courtyard. Only two blocks from the convenient JMZ line, this gut renovated building combines state of the art services and amenities with beauty, serenity and privacy. Enjoy the shared Zen Garden that features a waterfall; enjoy free laundry, a video intercom system, available storage (fee) or parking (fee). The apartment features a private garden section, perfect for a bbq, Jacuzzi bathtub, sustainably harvested wood, floor to ceiling high efficiency windows, recessed lighting, stainless steel appliances, granite counter-tops, dishwasher and large closets. This unit also has built in blinds throughout. The bedroom features a big window and good closet space. Small one person office bye the entrance (not on the pictures). We will also update the window ac/heat system to a state of the art zoned central air (heat and ac)system in the beginning of August. It will be very energy efficient and lower electric bill. 
Besides being convenient to transportation, the building is situated near some of the best restaurants and cafs Williamsburg is well known for. 
Please email for a private showing. Commit to a two year lease and lock in the rent. Available for August 1st or August 15th move in.",Williamsburg,Brooklyn,C,,,0.4000000059604645,0.4000000059604645
250,7342849,#33D,18711985,1,1.0,873.0,2018-07-07 19:13:27,355 SOUTH END AVENUE,New York,10280,40.71110153,-74.01699829,1083373.0,1000160100,34.0,1983.0,4.1833,1,1,0,1,0,1,1,0,1,1,0,1,0,0,3955,1,"Only a few blocks from the Financial District and Tribeca, Gateway is home to 36 acres of parks, green space and many outdoor activities. These NO FEE apartments feature breathtaking views of downtown Manhattan, New York Harbor, and Ellis Island; and are steps away from chic cafes, restaurants and boutiques. Amenities include 24-hour doorman, rooftop terrace, resident lounge, laundry rooms, children's playroom, private park, health club and outdoor swimming pool.",Battery Park City,Manhattan,33D,33.0,D,0.5,0.5
251,7300810,#15G,178,1,1.0,700.0,2018-06-22 22:07:00,20 WEST STREET,New York,10004,40.70619965,-74.01560211,1087243.0,1000157502,45.0,1930.0,2.1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,3700,0,"MASSIVE 700 sq ft one bedroom in downtown NYC.

Short & Long Term Available.

High Ceilings, modern furniture and new kitchen make this apartment a true gem!

Flat screen TV along with large furniture. Apartment is fully equipped with all items from bedding to kitchen and dining ware.

EASY SHOWING AND PROCESSING. MOVE IN RIGHT AWAY.


Utilities - $300/month - Package Includes: 
-High Speed Wireless Internet 
-High Definition Cable Television 
-Local Telephone Service 
-Electricity (capped at $125/month)

Maid Service Available.

Hotel Taxes Charged On Any Rental Less Than 6 Months

Processing Fee: $150
Final Move Out Cleaning: $195
Security Deposit: 1 Month
Broker Fee: 1-2 Month Leases: 1/2 Month | 3-6 Month Leases: 1 Month | 7+ Month Leases: 15% of Annual Rent
Credit Check: $40

Close proximity to 1, 2, 3, 4, 5, R subway trains. Brand new rooftop with amazing views!!

20 West Street is a historical downtown building featuring some of the finest amenities in all of NYC!
-12, 000 SQ FT Fitness Center
-Lounge With WiFi
-Wraparound Roof Deck
-Billiards Room
-Cinema Room
BRAND NEW ROOFTOP WITH AMAZING VIEWS!!
*All Free With Apartment*

Utilities - $300/month - Package Includes: 
-High Speed Wireless Internet 
-High Definition Cable Television 
-Nationwide Telephone Service 
-Electricity (capped at $125/month)

Once A Month Maid Service $100 (mandatory on all furnished units)
*weekly and bi-weekly available, please inquire about pricing.

Hotel Taxes Charged On Any Rental Less Than 6 Months

Processing Fee: $150
Final Move Out Cleaning: $185

BUILDING POLICIES: 
-Minimum Lease Term: 1 Month 
-Maximum Lease Term: None
-Pied-A-Terr's allowed 
-Sublets Allowed 
-Pets Allowed 

Right in the heart of Financial District and Close To All Transportation Including NYC Subways 
(1, 2, 3, 4, 5, & R Trains)",Financial District,Manhattan,15G,15.0,G,0.4000000059604645,0.4000000059604645
